DATA_REFERENCIA,NOM_SUBSISTEMA,NIVEL_RISCO_CATEGORIA,SCORE_RISCO_NUMERICO,TOTAL_GERACAO_MWH_DIA,CARGA_MWH_DIA,INTERCAMBIO_MW_MEDIO_DIA,EAR_PERCENTUAL,FC_MEDIO_PCT,precipitacao_mm_sum,temp_c_mean,temp_c_max,temp_c_min,umidade_relativa_mean,vento_velocidade_ms_mean,INTERCAMBIO_MW_MEDIO_DIA_d-1,INTERCAMBIO_MW_MEDIO_DIA_7d,INTERCAMBIO_MW_MEDIO_DIA_min_7d,CARGA_MWH_DIA_d-1,TOTAL_GERACAO_MWH_DIA_d-1,EAR_PERCENTUAL_d-1,FC_MEDIO_PCT_d-1,IMPORT_RATIO,IMPORT_RATIO_d-1,IMPORT_RATIO_mean_7d,IMPORT_RATIO_max_7d,TEMP_MEDIA_C_d-1,TEMP_MEDIA_C_7d,TEMP_MAX_C_d-1,TEMP_MAX_C_7d,TEMP_AMPLITUDE_C_d-1,TEMP_AMPLITUDE_C_7d,PRECIP_SOMA_7d,PRECIP_SOMA_30d,UMID_MEDIA_7d,VENTO_MEDIA_7d,MES,DOW,E_FINALDESEMANA,E_FERIADO,E_VESPERA_FERIADO,E_POS_FERIADO,IMPORT_RATIO_d-1_mean_14d,IMPORT_RATIO_d-1_std_14d,INTERCAMBIO_MW_MEDIO_DIA_d-1_mean_14d,INTERCAMBIO_MW_MEDIO_DIA_d-1_std_14d,CARGA_MWH_DIA_d-1_mean_14d,CARGA_MWH_DIA_d-1_std_14d,EAR_PERCENTUAL_d-1_mean_14d,EAR_PERCENTUAL_d-1_std_14d,STRESS_HIDRICO,NIVEL_RISCO_CATEGORIA2,MES_sin,MES_cos,DOW_sin,DOW_cos
2025-08-29,SUDESTE/CENTRO-OESTE,Alto,100,874562.85499978,1067512.13399996,-8039.553291664167,57.9846,0.230383901518,410.4,21.523611111111112,38.4,8.8,64.3902953586498,2.0033931082981713,-7238.812916664167,-5712.482339283096,-7238.812916664167,1066776.1279999,893044.61799972,58.1889,0.210575568191,0.007531111858691498,0.006785690761787319,0.005501786330061214,0.006785690761787319,22.147802390998592,22.138860793548627,38.1,38.228571428571435,30.6,31.52857142857143,367.79999999999916,2104.2,56.11112164686371,1.9684538389302657,8,4,0,0,0,0,0.005644516237210321,0.0006732522203695288,-5745.669639878751,826.4589479334452,1016946.6278570464,67243.44023417948,59.536921428571425,0.8654079946461787,0.2837171950101658,Medio,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2025-08-30,SUDESTE/CENTRO-OESTE,Medio,50,796204.4289997501,969143.46699993,-7205.793249999583,57.834,0.135646780305,716.8,21.69127988748242,39.1,6.7,62.42176511954993,2.091490857946554,-8039.553291664167,-5904.394369045178,-8039.553291664167,1067512.13399996,874562.85499978,57.9846,0.230383901518,0.007435218309117595,0.007531111858691498,0.005698679428972571,0.007531111858691498,21.523611111111112,21.820305843319947,38.4,38.228571428571435,29.599999999999998,31.32857142857143,761.1999999999991,2508.7999999999997,58.1284903139186,1.9410582216330714,8,5,1,0,0,0,0.005812139379576316,0.0008249312721783284,-5948.066505950148,1010.5824692909381,1021471.1982141929,68437.96735371805,59.33832857142857,0.880809317029944,0.31642267718766676,Medio,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2025-08-31,SUDESTE/CENTRO-OESTE,Baixo,20,741926.86299978,878000.92299993,-5669.7525,57.7118,0.085341856059,241.2,22.25631153305204,39.0,5.7,58.8118846694796,2.2241561181434597,-7205.793249999583,-6233.429773807501,-8039.553291664167,969143.46699993,796204.4289997501,57.834,0.135646780305,0.00645757009073264,0.007435218309117595,0.006069648896564513,0.007531111858691498,21.69127988748242,21.56856576267781,39.1,38.357142857142854,32.4,31.785714285714285,1471.599999999999,3222.2000000000003,60.34383226400765,1.9423194257142176,8,6,1,0,0,0,0.005940913096469216,0.0009288772171662382,-6084.775119045416,1043.8920086188032,1023585.4719999079,66130.58375818974,59.13784285714286,0.8809773861710548,0.31351341522225246,Baixo,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
